"repository_url","age_days","forks","subscribers","stargazers","pull_requests","issues","comments","commits","contributors","followers"
https://api.github.com/repos/jackmoore/colorbox,2015,929,244,3532,143,503,35,128,44,1055
https://api.github.com/repos/JackyChang/Jacky,174,2,1,0,2,0,0,1,1,0
https://api.github.com/repos/jacomyal/sigma.js,911,513,217,4035,93,297,8,473,30,223
https://api.github.com/repos/jahmad-fareportal/newrelic_pmta_agent,398,1,3,0,1,2,0,21,2,0
https://api.github.com/repos/jahrik/python,169,0,1,0,1,0,0,17,2,0
https://api.github.com/repos/jaimeiniesta/metainspector,2266,30,13,282,41,42,2,306,13,125
https://api.github.com/repos/jaimeiniesta/open_uri_redirections,644,6,2,42,5,7,0,31,6,125
https://api.github.com/repos/jakearchibald/es6-promise,273,45,38,871,11,34,0,316,34,456
https://api.github.com/repos/JakeGinnivan/SettingsProvider.net,910,6,4,14,6,4,0,44,3,60
https://api.github.com/repos/jakevdp/mpld3,264,109,73,670,66,175,14,486,22,605
https://api.github.com/repos/JakeWharton/butterknife,552,349,181,1843,40,128,4,261,24,6334
https://api.github.com/repos/JakeWharton/double-espresso,219,21,26,338,4,14,3,29,5,6334
https://api.github.com/repos/jakewins/django-money,1212,64,15,128,47,44,4,238,27,22
https://api.github.com/repos/jakubgarfield/Bonobo-Git-Server,1281,169,79,423,51,99,14,304,24,18
https://api.github.com/repos/jalcine/cmake.vim,437,6,4,21,8,16,3,405,5,93
https://api.github.com/repos/jamc96/ExamenII,167,1,1,0,1,0,0,3,1,2
https://api.github.com/repos/jamesdrury/td-express,168,2,3,0,6,0,0,16,2,13
https://api.github.com/repos/jameskoster/highwind,450,29,17,66,29,64,0,144,6,102
https://api.github.com/repos/jameskoster/woocommerce-accepted-payment-methods,661,18,3,9,9,5,0,38,6,102
https://api.github.com/repos/jameskoster/woocommerce-cart-tab,577,18,3,12,9,6,0,22,6,102
https://api.github.com/repos/jameslyons/python_speech_features,312,10,8,25,2,1,0,34,3,8
https://api.github.com/repos/jamesryanalexander/lca-tools,274,1,1,1,1,1,0,274,2,2
https://api.github.com/repos/jamestyack/openDataWebapps,462,2,2,0,2,16,0,130,3,6
https://api.github.com/repos/jamietr1/kindle-to-evernote,183,7,4,13,2,0,0,12,2,19
https://api.github.com/repos/JangoSteve/jQuery-EasyTabs,1476,142,37,355,19,166,3,106,5,141
https://api.github.com/repos/janinko/ghprb,742,197,15,125,53,136,5,204,36,7
https://api.github.com/repos/janl/hoodie-plugin-user-scripts,168,1,1,0,1,1,0,4,2,879
https://api.github.com/repos/janl/planet.couchdb.org,183,1,2,1,1,0,0,4,2,879
https://api.github.com/repos/janotav/ali-idea-plugin,566,4,5,4,1,31,0,89,2,0
https://api.github.com/repos/janpaepke/ScrollMagic,350,449,132,3029,8,148,2,302,13,48
https://api.github.com/repos/janschumann/drupal-composer-classloader,168,1,0,0,1,2,0,4,1,12
https://api.github.com/repos/janschumann/drupal-dic,182,1,0,0,1,0,0,5,1,12
https://api.github.com/repos/Japje/gridomatic,231,2,2,4,3,3,0,19,3,4
https://api.github.com/repos/jaredholdcroft/strava-api-v3,241,11,6,19,5,3,0,39,4,3
https://api.github.com/repos/jarednova/timber,614,104,69,954,111,222,13,1193,39,66
https://api.github.com/repos/jarias/liquibase-gradle-plugin,441,2,1,0,1,3,0,36,1,7
https://api.github.com/repos/jarro2783/thenewcpp,832,1,2,4,3,12,0,19,2,0
https://api.github.com/repos/jashkenas/backbone,1439,4290,1501,19045,696,2600,469,2614,230,6022
https://api.github.com/repos/jashkenas/docco,1652,439,60,2449,172,128,6,466,66,6022
https://api.github.com/repos/jashkenas/underscore,1779,2678,662,12269,941,901,513,1644,178,6022
https://api.github.com/repos/jasonbradley/prettycron,264,1,1,0,1,0,0,9,2,2
https://api.github.com/repos/jasongrout/pythreejs,259,9,5,14,2,5,13,682,5,30
https://api.github.com/repos/jasonrobertfox/DTOx,643,4,2,11,2,5,0,43,3,26
https://api.github.com/repos/jaspervdj/hakyll,1741,142,54,752,136,162,16,1366,68,281
https://api.github.com/repos/jaspervdj/static-site-generator-comparison,592,112,7,60,126,21,4,366,107,281
https://api.github.com/repos/jauzeyimam/paintchat,212,3,1,0,33,0,0,76,4,1
https://api.github.com/repos/java-sparrow/hello-ecui,349,1,1,0,3,1,1,17,1,2
https://api.github.com/repos/java0racle/NEJPublisherGrunt,318,1,1,0,1,1,0,3,2,0
https://api.github.com/repos/javierbyte/cardpuzzle,179,1,1,0,1,0,0,55,2,8
https://api.github.com/repos/jaxbot/github-issues.vim,209,17,6,232,29,86,1,217,11,153
https://api.github.com/repos/jayfuerstenberg/JFCommon,846,12,4,56,3,1,0,49,2,7
https://api.github.com/repos/jayjanssen/vagrant-percona,430,4,2,5,6,2,4,288,2,38
https://api.github.com/repos/JazzCore/python-pdfkit,610,6,1,38,6,6,0,90,4,5
https://api.github.com/repos/jbalogh/django-pylibmc,1574,29,5,70,14,12,4,22,7,231
https://api.github.com/repos/jbogp/MRF_Platynereis_2014,171,1,0,0,1,0,0,9,2,9
https://api.github.com/repos/jboss-reddeer/reddeer,776,20,17,9,593,225,2,751,18,6
https://api.github.com/repos/jbouny/ocean,280,16,11,104,2,4,1,36,2,29
https://api.github.com/repos/jbroadway/urlify,860,41,19,240,20,7,0,60,14,30
https://api.github.com/repos/jbub/django-suit-locale,236,2,1,4,3,0,0,4,3,6
https://api.github.com/repos/jburos/test-slidify-to-pdf,167,0,1,1,1,1,0,9,2,0
https://api.github.com/repos/jcasimir/locale_setter,689,12,10,117,6,8,0,62,5,269
https://api.github.com/repos/jcfr/qt-easy-build,236,4,1,0,1,3,0,19,2,33
https://api.github.com/repos/jch/html-pipeline,768,123,52,1216,72,73,20,632,52,147
https://api.github.com/repos/JChord/jchord.github.io,517,3,3,4,4,1,0,15,3,6
https://api.github.com/repos/jclem/node-heroku-bouncer,169,5,0,4,9,7,0,87,5,31
https://api.github.com/repos/jcote008/assignment3,174,2,2,0,24,16,0,79,3,0
https://api.github.com/repos/jcrocholl/pep8,1802,213,51,1050,107,217,30,672,42,136
https://api.github.com/repos/jdavis/rust-design-patterns,660,2,3,10,6,2,0,153,1,133
https://api.github.com/repos/jdavis/twofactorauth,179,277,30,351,549,218,26,1433,193,133
https://api.github.com/repos/jdc0589/CaseConversion,1036,19,7,92,10,4,0,29,8,18
https://api.github.com/repos/jdcasey/maven-versioning-extension,466,3,2,1,8,2,0,70,3,14
https://api.github.com/repos/jdcasey/pom-version-manipulator,1378,5,2,11,46,54,1,355,3,14
https://api.github.com/repos/jdereg/n-cube,287,6,8,0,51,1,0,597,3,8
https://api.github.com/repos/jdm/mentorwatch,318,10,2,2,12,5,0,32,9,108
https://api.github.com/repos/jedi4ever/devopsdays-webby,1342,86,16,36,1237,10,4,3810,90,343
https://api.github.com/repos/jeeeyul/eclipse-themes,783,93,46,531,22,166,4,833,10,34
https://api.github.com/repos/jeetsukumaran/vim-buffergator,1190,13,7,145,8,22,0,168,3,42
https://api.github.com/repos/jeffbryner/MozDef,202,38,54,521,83,108,2,577,11,51
https://api.github.com/repos/jefferis/nat,249,2,2,2,54,101,2,1116,2,5
https://api.github.com/repos/jeffwong/pdist,666,2,1,0,1,3,0,31,2,13
https://api.github.com/repos/JelmerT/cc2538-bsl,218,6,3,8,6,7,0,18,3,9
https://api.github.com/repos/jenssegers/Laravel-MongoDB,526,131,67,615,58,260,5,440,20,152
https://api.github.com/repos/jeremyevans/sequel,2352,325,66,1544,267,615,86,5221,158,212
https://api.github.com/repos/jeremylong/DependencyCheck,735,31,29,65,39,114,0,1219,7,18
https://api.github.com/repos/jeremytregunna/ruby-trello,975,111,27,336,70,27,5,515,38,63
https://api.github.com/repos/Jermolene/TiddlyWiki5,1021,196,97,804,287,546,466,4425,32,79
https://api.github.com/repos/JeroenDeDauw/GitHub,437,3,1,2,4,6,0,56,3,69
https://api.github.com/repos/jeromefiot/apiclock,191,1,1,0,1,0,0,17,1,0
https://api.github.com/repos/JerrySievert/mongolike,816,12,11,146,6,7,0,52,4,94
https://api.github.com/repos/JerrySievert/terraformer-geostore-leveldb,392,2,0,0,3,0,0,19,2,94
https://api.github.com/repos/jessesquires/JSQSystemSoundPlayer,291,31,10,137,6,1,0,94,2,202
https://api.github.com/repos/jessevdk/go-flags,738,43,20,311,40,60,7,202,14,48
https://api.github.com/repos/JetAlone/ERP,308,2,2,2,2,154,40,1127,2,2
https://api.github.com/repos/jewel/clearskies,359,46,140,1419,23,30,14,396,9,22
https://api.github.com/repos/jezdez/celery-haystack,1137,37,14,136,14,19,3,174,11,1138
https://api.github.com/repos/jezdez/django-avatar,2103,202,21,454,43,51,6,247,26,1138
https://api.github.com/repos/jfbs/android_device_samsung_ancora-tmo,701,3,0,0,6,0,50,631,20,7
https://api.github.com/repos/jfinkels/flask-restless,922,146,32,364,142,215,9,873,49,27
https://api.github.com/repos/jflesch/pyocr,1085,21,11,69,4,15,0,128,6,19
https://api.github.com/repos/jfqd/redmine_helpdesk,663,22,13,36,11,35,0,23,7,2
https://api.github.com/repos/jfryman/puppet-nginx,1203,451,34,245,326,117,11,749,116,128
https://api.github.com/repos/jgeewax/officehours,177,24,14,3,32,1,0,62,16,47
https://api.github.com/repos/jgeigerm/web_shell,249,1,1,2,1,0,0,28,2,2
https://api.github.com/repos/jgm/gitit2,843,9,16,36,5,5,0,253,3,436
https://api.github.com/repos/jgreener64/dockit,192,1,1,0,19,0,0,96,2,0
https://api.github.com/repos/jharno/cubep3m,1014,5,9,11,9,1,1,66,2,5
https://api.github.com/repos/jhickner/hobbes,718,4,5,39,4,3,0,27,4,13
https://api.github.com/repos/jhinrichsen/cors-plugin,522,9,3,2,1,2,1,8,3,0
https://api.github.com/repos/jhollist/SciComp2014,253,13,3,1,17,0,0,239,18,19
https://api.github.com/repos/jiaaro/pydub,1225,50,30,309,29,38,5,229,12,30
https://api.github.com/repos/JimLiu/angular-ui-tree,311,119,47,526,46,185,13,344,25,192
https://api.github.com/repos/jimrhoskins/2048.directory,172,21,1,1,23,2,0,15,5,159
https://api.github.com/repos/jimweirich/rake,2258,259,50,1130,152,138,23,1168,81,1302
https://api.github.com/repos/jin-eld/tox-prpl,394,10,12,36,12,20,0,58,5,5
https://api.github.com/repos/jippi/puppet-php,593,66,10,34,56,37,4,319,32,59
https://api.github.com/repos/jirikavi/AngularJS-Toaster,385,82,26,323,22,24,3,56,12,4
https://api.github.com/repos/jirikuncar/invenio-kwalitee,194,7,3,2,28,17,6,123,4,15
https://api.github.com/repos/jisaacks/GitGutter,639,142,70,2384,67,122,11,225,48,35
https://api.github.com/repos/jishi/node-sonos-discovery,540,17,16,29,18,3,0,107,9,36
https://api.github.com/repos/jjmartres/Zabbix,695,127,72,153,10,46,1,234,3,16
https://api.github.com/repos/jkrall/analytical,1595,94,18,303,49,34,3,336,26,20
https://api.github.com/repos/jlaffaye/ftp,1221,33,9,52,14,5,0,49,7,30
https://api.github.com/repos/jleclanche/django-push-notifications,542,75,36,260,36,41,6,137,12,38
https://api.github.com/repos/jlegewie/zotfile,983,37,17,100,40,114,3,114,12,10
https://api.github.com/repos/jlep/freestylesvg,377,4,4,8,2,0,0,10,2,1
https://api.github.com/repos/jlipps/sausage-bun,719,5,1,2,3,1,0,62,4,101
https://api.github.com/repos/jlmess77/mate-ports,536,3,10,13,5,8,0,349,3,3
https://api.github.com/repos/jlord/git-it,264,107,52,515,31,45,7,238,18,5247
https://api.github.com/repos/jlord/patchwork,241,645,10,25,900,55,11,3136,432,5247
https://api.github.com/repos/Jman012/Toxicity,389,16,15,54,35,28,5,212,7,9
https://api.github.com/repos/jmankoff/data,245,13,6,4,1,0,0,75,2,2
https://api.github.com/repos/jmcarp/robobrowser,212,24,27,610,5,20,0,76,6,36
https://api.github.com/repos/jmcunningham/AngularJS-Learning,459,992,649,6576,179,15,2,449,69,72
https://api.github.com/repos/jmhinric/mj4,167,4,5,1,13,2,0,157,5,7
https://api.github.com/repos/jmhodges/rchardet,2319,48,2,84,6,8,0,61,8,210
https://api.github.com/repos/jmreidy/grunt-browserify,799,94,17,291,85,149,13,276,38,23
https://api.github.com/repos/jnicklas/capybara,1769,828,188,5322,500,895,209,1731,175,557
https://api.github.com/repos/Jnmattern/Perspective,234,2,4,7,1,0,0,6,1,6
https://api.github.com/repos/jnordberg/wintersmith,949,228,94,1911,79,188,11,341,30,166
https://api.github.com/repos/jnordberg/wintersmith-less,904,18,1,8,5,1,0,14,3,166
https://api.github.com/repos/jnthn/zavolaj,1651,8,15,38,13,33,1,190,13,82
https://api.github.com/repos/jnunemaker/flipper-ui,727,14,5,56,10,12,1,138,7,1162
https://api.github.com/repos/jnweiger/inkscape-gears-dev,496,1,6,8,6,17,3,29,2,2
https://api.github.com/repos/JoanZapata/android-pdfview,656,101,39,398,11,57,8,46,2,120
https://api.github.com/repos/joar/mediagoblin-android,638,2,2,2,2,3,0,12,3,23
https://api.github.com/repos/jochem/Python-EPP,655,6,5,8,3,1,0,4,1,2
https://api.github.com/repos/Jochen1980/OrgaManager,241,4,1,0,15,15,0,73,2,3
https://api.github.com/repos/jodrell/unbound-block-hosts,1034,2,6,27,2,1,0,7,2,6
https://api.github.com/repos/joefitzgerald/packer-windows,406,99,39,203,52,53,7,206,17,26
https://api.github.com/repos/joejimbo/HCLSDatasetDescriptions,199,9,11,6,50,33,3,148,9,19
https://api.github.com/repos/joel-costigliola/assertj-core,543,69,33,266,102,133,6,929,42,40
https://api.github.com/repos/joel-costigliola/assertj-maven-parent-pom,543,4,1,0,5,1,0,43,5,40
https://api.github.com/repos/joewilliams/nugget,237,9,6,66,4,0,0,45,4,165
https://api.github.com/repos/joey711/phyloseq,1124,16,15,45,15,371,5,583,5,28
https://api.github.com/repos/joeylin/angular-note,321,9,4,31,1,1,0,15,2,24
https://api.github.com/repos/johnburd/mss,238,1,1,0,1,0,0,11,1,0
https://api.github.com/repos/JohnCny/xhsc,234,3,2,0,125,0,0,452,4,0
https://api.github.com/repos/johndoe75/p2pool-node-status,271,33,20,28,10,16,0,16,6,4
https://api.github.com/repos/johnmyleswhite/Calculus.jl,624,24,11,32,37,18,2,101,10,722
https://api.github.com/repos/JohnRCrawford/awesomebrick,236,0,1,1,1,3,0,45,3,2
https://api.github.com/repos/joho/7XX-rfc,964,150,56,1514,115,18,5,112,34,122
https://api.github.com/repos/jojule/hybrid,287,3,2,0,5,0,0,24,2,33
https://api.github.com/repos/joke2k/faker,665,234,112,2439,120,44,2,415,42,52
https://api.github.com/repos/joliss/broccoli-es6-concatenator,255,20,2,11,12,12,0,44,5,232
https://api.github.com/repos/jonathanepollack/gulp-minify-css,408,11,5,63,13,24,0,47,12,2
https://api.github.com/repos/jonathanslenders/asyncio-redis,330,22,10,138,27,28,6,276,13,17
https://api.github.com/repos/jondavidjohn/hidpi-canvas-polyfill,321,10,5,88,10,6,0,59,4,44
https://api.github.com/repos/jondot/sneakers,334,58,28,852,36,33,1,84,14,162
https://api.github.com/repos/jonjonsonjr/ACM,170,1,6,2,9,0,0,33,4,19
https://api.github.com/repos/jonmagic/atom-rspec-snippets,193,5,1,2,2,1,0,10,3,129
https://api.github.com/repos/jonreid/XcodeCoverage,648,151,21,281,11,16,3,51,4,85
https://api.github.com/repos/JonyEpsilon/gorilla-repl,248,35,28,357,20,145,4,342,6,17
https://api.github.com/repos/jordansissel/fpm,1344,408,197,3955,310,458,68,1423,120,764
https://api.github.com/repos/jorisbontje/cll-sim,209,12,23,39,9,8,0,71,4,25
https://api.github.com/repos/josephg/Chipmunk-js,991,45,24,378,14,15,9,136,8,248
https://api.github.com/repos/josevalim/rails-footnotes,2090,119,19,1229,50,70,28,353,41,2955
https://api.github.com/repos/joshsz/exercism,337,1,1,0,1,0,0,71,1,31
https://api.github.com/repos/joshuapekera/animate,657,5,5,16,3,2,0,29,2,14
https://api.github.com/repos/jp9000/OBS,725,273,192,960,230,147,58,2394,35,96
https://api.github.com/repos/jpardogo/FlabbyListView,170,53,26,372,1,3,0,42,2,141
https://api.github.com/repos/jpatokal/mediawiki-gateway,1439,40,9,115,31,35,0,183,19,5
https://api.github.com/repos/jprante/elasticsearch-knapsack,638,23,14,147,11,41,0,63,6,93
https://api.github.com/repos/jprichardson/sublime-js-snippets,663,35,25,304,7,5,0,34,4,165
https://api.github.com/repos/jrbudda/Sentry,766,13,9,8,10,208,0,70,4,5
https://api.github.com/repos/jrburke/r.js,1215,367,83,1536,108,615,6,1498,46,1180
https://api.github.com/repos/jri/dm4-kiezatlas,1012,1,1,1,1,0,0,70,1,16
https://api.github.com/repos/jscheid/dtrt-indent,590,7,6,12,7,5,0,31,4,8
https://api.github.com/repos/jshackles/Enhanced_Steam,519,51,41,222,225,376,48,1316,26,26
https://api.github.com/repos/jsmreese/ddk2,188,3,1,0,24,1,0,393,3,1
https://api.github.com/repos/jsocol/bleach,1662,69,24,746,42,90,13,77,22,182
https://api.github.com/repos/jsqu99/spree_flexi_variants,1287,122,8,100,51,50,3,320,21,32
https://api.github.com/repos/Jstaud/Mobi_signup,168,3,1,0,3,0,0,30,2,1
https://api.github.com/repos/jteeuwen/go-pkg-rss,1750,37,16,150,22,17,1,101,13,75
https://api.github.com/repos/jtescher/jtescher.github.io,168,1,1,0,8,0,0,95,2,96
https://api.github.com/repos/jtopjian/gentoo-cloud-initramfs,427,1,1,3,2,1,0,3,2,25
https://api.github.com/repos/jubianchi/hhvm-cookbook,248,10,2,11,6,4,2,41,6,72
https://api.github.com/repos/jug6ernaut/divide,175,1,1,0,1,0,0,92,2,3
https://api.github.com/repos/jugoncalves/hipstyl,267,4,4,17,2,0,0,19,3,145
https://api.github.com/repos/JulesBlubb/WAW,176,3,2,1,7,0,1,36,3,2
https://api.github.com/repos/juliangruber/streamstache,384,3,2,36,2,2,0,94,2,432
https://api.github.com/repos/julianhyde/optiq,763,72,47,184,95,3,47,835,22,77
https://api.github.com/repos/JulianR/ThisMember,1246,2,2,6,3,1,0,165,2,0
https://api.github.com/repos/julien-maurel/jQuery-Storage-API,510,38,11,78,6,7,0,17,3,4
https://api.github.com/repos/Julienh/Sharrre,1020,248,66,752,29,190,0,29,9,9
https://api.github.com/repos/juliocesar/backbone-book,332,22,15,131,12,13,0,127,8,158
https://api.github.com/repos/JuloWaks/Subtitulos-Bret-Victor,170,3,3,0,9,13,0,40,4,2
https://api.github.com/repos/JunkCode/wtTactMap,313,25,5,0,38,14,0,119,19,0
https://api.github.com/repos/justinabrahms/imhotep,630,16,9,147,26,42,83,249,5,284
https://api.github.com/repos/justinsb/jetcd,369,19,6,69,9,4,0,22,3,23
https://api.github.com/repos/justjavac/free-programming-books-zh_CN,308,855,619,2865,62,62,2,243,26,670
https://api.github.com/repos/jverdi/JVFloatLabeledTextField,342,215,127,3081,40,31,10,128,24,74
https://api.github.com/repos/jwagener/httmultiparty,1330,39,7,92,24,14,9,88,14,82
https://api.github.com/repos/jwaldrip/flatrack,245,2,0,5,3,1,0,112,3,12
https://api.github.com/repos/JWebCoder/jayScript,210,2,2,2,1,0,0,73,1,3
https://api.github.com/repos/jweissman/roguecraft,170,1,2,3,1,1,0,14,2,19
https://api.github.com/repos/jwhitley/requirejs-rails,1026,168,26,493,42,145,5,212,23,11
https://api.github.com/repos/Jyothi-narayana/Wikiaudia,217,2,3,0,18,54,0,42,3,0
https://api.github.com/repos/jzaefferer/jquery-validation,1587,1304,320,4261,426,843,41,501,96,571
https://api.github.com/repos/K-4U/Hydraulicraft,274,10,10,13,13,82,2,617,12,15
https://api.github.com/repos/kaare/Role-REST-Client,933,4,2,6,19,9,2,74,5,8
https://api.github.com/repos/kakserpom/phpdaemon,1636,158,95,942,61,129,25,1723,30,85
https://api.github.com/repos/kalys/capistrano-nginx-unicorn,637,44,7,86,18,12,2,66,8,17
https://api.github.com/repos/kangax/fabric.js,1552,584,194,3372,471,1188,105,2366,91,1021
https://api.github.com/repos/kangax/fabricjs.com,760,23,10,31,31,24,5,484,16,1021
https://api.github.com/repos/kangax/html-minifier,1676,91,23,642,93,172,56,477,39,1021
https://api.github.com/repos/kangguru/rack-google-analytics,1717,53,13,210,26,22,1,143,19,20
https://api.github.com/repos/Kapeli/cheatset,201,13,7,158,5,10,0,69,3,188
https://api.github.com/repos/kapilt/juju-digitalocean,216,7,9,34,4,22,1,64,4,25
https://api.github.com/repos/karayv/OpenRtb4j,359,3,2,1,1,0,0,3,2,0
https://api.github.com/repos/karlcow/markdown-testsuite,656,15,14,79,42,28,0,124,5,75
https://api.github.com/repos/karlvr/Quaqua,181,1,1,0,2,0,0,18,1,23
https://api.github.com/repos/karussell/elasticsearch-reindex,650,35,13,119,9,17,0,75,5,57
https://api.github.com/repos/katerina7479/pypdflite,437,6,6,8,8,5,4,205,3,13
https://api.github.com/repos/katspaugh/wavesurfer.js,918,131,62,486,59,186,15,454,18,39
https://api.github.com/repos/katzer/cordova-plugin-email-composer,392,38,14,65,8,50,20,148,4,44
https://api.github.com/repos/kavu/go_reuseport,176,8,3,40,4,1,0,10,2,61
https://api.github.com/repos/kazeburo/GrowthForecast,1025,38,38,205,61,7,6,296,19,183
https://api.github.com/repos/kazeburo/HRForecast,948,13,13,42,24,2,0,93,9,183
https://api.github.com/repos/kaznum/mitsumottaro,632,0,1,0,0,0,0,521,3,24
https://api.github.com/repos/kazu-yamamoto/ghc-mod,1643,79,18,248,158,210,31,1334,44,237
https://api.github.com/repos/kazu-yamamoto/wai-app-file-cgi,1294,5,2,13,7,5,0,318,5,237
https://api.github.com/repos/kazuho/Starlet,1734,11,4,44,13,4,0,84,3,313
https://api.github.com/repos/kbengine/kbengine,203,221,105,314,68,61,1,1838,6,56
https://api.github.com/repos/kbsali/php-redmine-api,710,67,30,131,53,32,2,232,24,29
https://api.github.com/repos/kdabir/glide,656,4,5,27,3,18,3,205,3,22
https://api.github.com/repos/kdeldycke/plumage,428,11,5,7,7,1,1,271,4,30
https://api.github.com/repos/kdzwinel/SnappySnippet,353,27,13,155,6,22,0,46,3,66
https://api.github.com/repos/Kekun/monnaie-libre,202,6,4,0,36,23,0,122,6,3
